,HorseNameCHI,date,raceid,location_id,distance,DG,Act_RS,wlast,first,firsttwo,firstthree
104719,旅英公爵,2018-09-05,14,1,1.2,Inner,MiddleLate,1.0,0,0,0
104720,旅英公爵,2018-06-10,717,0,1.2,Inner,Late,1.0,0,0,0
104721,旅英公爵,2018-05-20,664,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
104722,旅英公爵,2018-04-02,541,0,1.2,Inner,MiddleLate,1.0,0,0,0
104723,旅英公爵,2018-02-18,430,0,1.2,Outer,Late,5.0,0,0,0
104832,英明勇將,2018-12-29,299,0,1.2,MiddleOuter,Late,3.0,0,0,0
104833,英明勇將,2018-12-09,244,0,1.2,Outer,MiddleFront,3.0,0,0,0
104834,英明勇將,2018-10-28,133,1,1.65,MiddleOuter,MiddleLate,4.0,0,0,0
104835,英明勇將,2018-10-01,64,0,1.2,MiddleOuter,MiddleLate,2.0,0,0,0
104836,英明勇將,2018-09-02,9,0,1.2,MiddleInner,MiddleLate,2.0,1,1,1
104837,英明勇將,2018-07-08,788,0,1.4,Inner,MiddleLate,2.0,1,1,1
104838,英明勇將,2018-06-06,712,1,1.65,MiddleOuter,MiddleLate,2.0,0,0,0
104839,英明勇將,2018-04-29,604,0,1.4,MiddleOuter,MiddleFront,3.0,0,0,0
104840,英明勇將,2018-04-02,547,0,1.4,MiddleInner,MiddleFront,1.0,0,0,0
104841,英明勇將,2018-03-03,475,0,1.4,MiddleOuter,MiddleFront,4.0,0,0,0
104882,老友威威,2018-12-23,278,0,1.2,Inner,MiddleFront,1.0,0,0,0
104883,老友威威,2018-11-25,206,0,1.2,Inner,MiddleLate,1.0,0,0,0
104884,老友威威,2018-10-28,134,1,1.0,MiddleOuter,Late,1.0,0,0,0
104885,老友威威,2018-10-18,106,1,1.0,Outer,Late,1.0,0,0,0
104886,老友威威,2018-10-01,63,0,1.2,MiddleOuter,Late,6.0,0,0,0
104887,老友威威,2018-09-09,28,0,1.2,Inner,MiddleFront,2.0,0,1,1
104888,老友威威,2018-07-15,806,0,1.2,Outer,Late,2.0,0,0,0
104889,老友威威,2018-03-03,475,0,1.4,Outer,Late,6.0,0,0,0
104891,老友威威,2018-01-10,333,1,1.0,MiddleInner,Late,2.0,0,0,0
104949,飛星凱旋,2018-12-16,264,0,1.4,MiddleOuter,MiddleLate,3.0,0,0,0
104950,飛星凱旋,2018-11-18,190,0,1.4,Inner,MiddleLate,1.0,0,0,0
104951,飛星凱旋,2018-09-22,45,0,1.4,MiddleInner,MiddleLate,1.0,0,0,0
104952,飛星凱旋,2018-09-02,8,0,1.4,Inner,MiddleLate,3.0,0,0,0
104953,飛星凱旋,2018-07-08,788,0,1.4,Outer,Late,2.0,0,0,0
104954,飛星凱旋,2018-06-10,721,0,1.2,Inner,MiddleLate,1.0,0,0,1
104955,飛星凱旋,2018-06-03,703,0,1.4,MiddleInner,Late,1.0,0,0,0
104956,飛星凱旋,2018-05-06,631,0,1.4,Outer,MiddleLate,2.0,0,0,1
104957,飛星凱旋,2018-04-08,557,0,1.4,MiddleInner,MiddleLate,2.0,1,1,1
104958,飛星凱旋,2018-03-25,529,0,1.4,Inner,MiddleFront,2.0,0,0,0
105009,爪皇烈焰,2018-12-26,289,1,1.65,MiddleInner,MiddleLate,1.0,0,0,0
105010,爪皇烈焰,2018-11-21,197,1,1.65,MiddleOuter,Late,1.0,0,0,0
105011,爪皇烈焰,2018-11-07,160,1,1.65,MiddleOuter,Late,8.0,0,1,1
105012,爪皇烈焰,2018-09-26,51,1,1.65,Inner,Late,6.0,0,0,1
105013,爪皇烈焰,2018-09-12,31,1,1.65,Inner,Late,1.0,0,0,0
105014,爪皇烈焰,2018-06-13,729,1,1.65,MiddleOuter,MiddleLate,1.0,0,0,0
105015,爪皇烈焰,2018-05-12,646,0,1.6,Inner,MiddleFront,1.0,0,1,1
105016,爪皇烈焰,2018-04-29,604,0,1.4,Inner,MiddleLate,1.0,0,0,0
105017,爪皇烈焰,2018-03-07,483,1,1.65,MiddleInner,MiddleLate,7.0,0,0,0
105018,爪皇烈焰,2018-01-31,388,1,1.65,MiddleInner,Late,4.0,0,0,0
105063,小米周,2018-12-05,234,1,1.65,Inner,MiddleLate,2.0,0,0,0
105064,小米周,2018-11-21,197,1,1.65,Inner,MiddleFront,1.0,0,0,0
105065,小米周,2018-11-04,152,0,1.8,Outer,Pace,1.0,0,0,0
105066,小米周,2018-09-05,17,1,1.65,MiddleInner,MiddleLate,3.0,0,0,0
105067,小米周,2018-06-06,712,1,1.65,MiddleOuter,Pace,3.0,0,0,0
105068,小米周,2018-05-16,657,1,1.65,MiddleInner,MiddleFront,1.0,0,0,0
105069,小米周,2018-04-11,563,1,1.65,Inner,Pace,2.0,0,0,1
105070,小米周,2018-03-14,501,1,1.65,Outer,MiddleFront,2.0,0,0,0
105071,小米周,2018-03-03,472,0,1.8,Inner,Pace,1.0,0,0,0
105072,小米周,2018-02-18,433,0,2.0,Inner,Pace,1.0,0,0,0
105163,光芒再現,2018-12-05,232,1,1.2,Outer,MiddleLate,3.0,0,0,0
105164,光芒再現,2018-11-14,178,1,1.2,Outer,MiddleLate,2.0,0,0,0
105165,光芒再現,2018-10-28,132,1,1.2,Inner,MiddleLate,2.0,0,0,0
105166,光芒再現,2018-06-13,728,1,1.2,Inner,MiddleLate,3.0,0,0,0
105167,光芒再現,2018-05-09,639,1,1.2,MiddleOuter,Late,3.0,0,0,0
105168,光芒再現,2018-04-11,565,1,1.2,MiddleInner,MiddleLate,2.0,0,1,1
105169,光芒再現,2018-03-21,516,1,1.2,MiddleInner,MiddleFront,2.0,0,0,0
105170,光芒再現,2018-02-21,445,1,1.2,Inner,MiddleFront,1.0,0,0,0
105171,光芒再現,2018-01-31,390,1,1.2,MiddleInner,MiddleLate,2.0,0,1,1
105252,勁飛聖,2018-12-26,287,1,1.2,MiddleInner,Pace,2.0,0,0,0
105253,勁飛聖,2018-11-28,214,1,1.2,Inner,Pace,1.0,0,0,0
105254,勁飛聖,2018-10-10,87,1,1.2,Outer,MiddleFront,4.0,0,0,0
105255,勁飛聖,2018-09-05,13,1,1.0,MiddleInner,MiddleFront,2.0,0,0,0
105256,勁飛聖,2018-07-11,791,1,1.0,MiddleOuter,Pace,2.0,1,1,1
105257,勁飛聖,2018-06-13,727,1,1.2,Inner,Pace,1.0,0,0,0
105258,勁飛聖,2018-05-23,670,1,1.0,MiddleOuter,MiddleFront,3.0,0,0,0
105259,勁飛聖,2018-03-14,496,1,1.0,Inner,MiddleFront,2.0,0,1,1
105260,勁飛聖,2018-02-21,441,1,1.0,Inner,Pace,1.0,0,0,0
105399,明月光,2018-12-26,289,1,1.65,MiddleOuter,Late,1.0,0,0,0
105400,明月光,2018-12-09,238,0,1.8,Inner,MiddleFront,2.0,0,0,0
105401,明月光,2018-11-21,197,1,1.65,MiddleInner,MiddleLate,3.0,0,0,0
105402,明月光,2018-10-31,143,0,1.65,MiddleOuter,MiddleFront,2.0,0,0,0
105403,明月光,2018-06-16,740,0,1.8,MiddleInner,Late,2.0,0,0,0
105404,明月光,2018-05-27,682,0,1.8,Outer,MiddleLate,2.0,0,0,1
105405,明月光,2018-05-09,637,1,1.65,MiddleInner,Pace,3.0,1,1,1
105406,明月光,2018-04-18,584,1,1.65,Outer,Late,1.0,0,0,0
105407,明月光,2018-03-28,537,1,1.8,Inner,MiddleFront,1.0,0,0,0
105408,明月光,2018-02-21,444,1,1.8,MiddleOuter,Late,3.0,0,1,1
105409,明月光,2018-02-04,395,0,1.8,Inner,Late,2.0,0,1,1
105474,彩福,2018-12-26,286,1,1.0,MiddleInner,Pace,2.0,0,0,0
105475,彩福,2018-12-05,230,1,1.0,MiddleOuter,MiddleFront,3.0,0,1,1
105476,彩福,2018-11-28,215,1,1.0,MiddleOuter,MiddleLate,3.0,0,0,0
105477,彩福,2018-11-07,159,1,1.2,MiddleInner,MiddleFront,1.0,0,0,0
105478,彩福,2018-10-24,126,1,1.2,MiddleInner,MiddleFront,2.0,0,0,0
105481,彩福,2018-05-30,692,0,1.2,Inner,MiddleFront,1.0,0,0,0
105482,彩福,2018-05-20,666,0,1.2,Inner,MiddleFront,2.0,0,0,0
105483,彩福,2018-05-06,630,0,1.2,MiddleInner,MiddleLate,4.0,0,0,0
105484,彩福,2018-04-21,592,0,1.4,MiddleOuter,Pace,1.0,0,0,0
105542,騰龍超影,2018-12-26,288,1,1.2,Inner,MiddleFront,2.0,0,0,0
105543,騰龍超影,2018-11-28,216,1,1.2,MiddleOuter,Late,1.0,0,0,0
105544,騰龍超影,2018-11-07,159,1,1.2,MiddleOuter,MiddleLate,2.0,0,0,0
105545,騰龍超影,2018-10-24,126,1,1.2,Outer,Late,1.0,0,0,0
105546,騰龍超影,2018-10-03,72,1,1.2,Inner,MiddleLate,1.0,0,0,0
105547,騰龍超影,2018-06-27,758,1,1.2,Inner,MiddleLate,2.0,0,0,0
105548,騰龍超影,2018-05-23,675,1,1.2,Inner,MiddleFront,2.0,1,1,1
105549,騰龍超影,2018-05-09,636,1,1.2,Inner,MiddleFront,1.0,0,1,1
105550,騰龍超影,2018-04-18,582,1,1.2,Outer,Late,2.0,0,0,0
105551,騰龍超影,2018-03-28,536,1,1.2,Inner,MiddleFront,5.0,0,0,0
105614,越影,2018-12-05,232,1,1.2,Inner,MiddleFront,2.0,0,0,0
105615,越影,2018-11-21,195,1,1.65,Inner,Pace,1.0,0,0,0
105616,越影,2018-10-31,143,0,1.65,MiddleOuter,Pace,1.0,0,0,1
105617,越影,2018-10-13,97,0,1.2,MiddleOuter,MiddleLate,4.0,0,0,0
105618,越影,2018-09-26,54,1,1.2,MiddleInner,Pace,1.0,0,0,0
105619,越影,2018-09-12,36,1,1.65,MiddleInner,MiddleFront,1.0,0,0,0
105620,越影,2018-09-02,10,0,1.4,MiddleOuter,Pace,3.0,0,0,0
105621,越影,2018-07-04,777,1,1.65,MiddleInner,Pace,1.0,0,0,0
105622,越影,2018-05-30,692,0,1.2,Outer,Pace,2.0,0,0,0
105623,越影,2018-05-02,616,0,1.65,Inner,MiddleFront,1.0,0,0,0
105671,川河寶駒,2018-12-09,241,0,1.6,Outer,Late,3.0,0,0,0
105672,川河寶駒,2018-11-18,185,0,1.8,Inner,MiddleLate,1.0,0,0,0
105673,川河寶駒,2018-10-28,133,1,1.65,MiddleOuter,Late,5.0,0,0,0
105674,川河寶駒,2018-10-03,71,1,1.8,Inner,MiddleLate,1.0,0,0,0
105675,川河寶駒,2018-09-12,36,1,1.65,MiddleInner,MiddleLate,4.0,0,0,0
105676,川河寶駒,2018-06-03,701,0,1.6,MiddleOuter,Late,3.0,0,0,0
105677,川河寶駒,2018-04-29,606,0,1.4,MiddleInner,Late,2.0,0,0,0
105678,川河寶駒,2018-02-21,439,1,1.65,Inner,MiddleFront,1.0,0,0,0
105679,川河寶駒,2018-01-28,380,0,1.6,MiddleOuter,MiddleFront,4.0,0,0,0
105737,競駿千里,2018-10-31,138,0,1.2,Inner,Pace,2.0,0,0,0
105738,競駿千里,2018-09-22,38,0,1.2,MiddleInner,Pace,1.0,0,1,1
105739,競駿千里,2018-09-05,12,1,1.2,Inner,Pace,1.0,0,0,1
105740,競駿千里,2018-07-08,780,0,1.4,MiddleInner,Pace,1.0,0,0,0
105741,競駿千里,2018-06-16,733,0,1.2,MiddleInner,Pace,2.0,0,0,1
105742,競駿千里,2018-06-06,707,1,1.2,Inner,Pace,1.0,0,0,1
105743,競駿千里,2018-03-14,494,1,1.2,MiddleOuter,MiddleLate,1.0,0,0,0
105744,競駿千里,2018-02-14,420,1,1.2,MiddleInner,Pace,1.0,1,1,1
105814,佳運來,2018-12-19,270,0,1.8,MiddleInner,MiddleLate,4.0,0,0,0
105815,佳運來,2018-12-02,224,0,1.65,MiddleOuter,Late,4.0,0,0,0
105816,佳運來,2018-11-18,183,0,1.65,Inner,MiddleLate,3.0,0,1,1
105817,佳運來,2018-11-10,172,0,1.6,Inner,MiddleFront,2.0,0,0,0
105818,佳運來,2018-10-13,92,0,1.8,MiddleOuter,Late,1.0,0,1,1
105819,佳運來,2018-09-22,45,0,1.4,MiddleInner,Late,1.0,0,0,0
105820,佳運來,2018-09-09,25,0,1.6,MiddleInner,Late,5.0,1,1,1
105821,佳運來,2018-07-08,784,0,1.6,Inner,MiddleLate,2.0,0,0,0
105822,佳運來,2018-07-01,765,0,1.4,MiddleInner,Late,4.0,0,0,0
105823,佳運來,2018-06-24,747,0,1.6,Outer,Late,1.0,0,0,0
105824,佳運來,2018-06-03,700,0,1.6,Outer,Late,7.0,0,0,0
105825,佳運來,2018-05-20,665,0,1.4,Inner,Late,2.0,0,0,0
105859,大龍騰,2018-12-02,223,0,1.2,Inner,MiddleFront,4.0,0,0,0
105860,大龍騰,2018-11-10,165,0,1.2,MiddleOuter,Late,3.0,0,0,0
105861,大龍騰,2018-09-22,38,0,1.2,MiddleOuter,MiddleLate,3.0,1,1,1
105862,大龍騰,2018-07-08,779,0,1.2,MiddleInner,MiddleLate,2.0,0,0,0
105863,大龍騰,2018-06-16,733,0,1.2,MiddleOuter,MiddleLate,2.0,0,0,0
105864,大龍騰,2018-05-30,687,0,1.2,Outer,MiddleLate,6.0,1,1,1
105865,大龍騰,2018-03-25,520,0,1.2,Outer,MiddleFront,5.0,0,0,0
105866,大龍騰,2018-02-28,458,0,1.2,MiddleOuter,MiddleLate,2.0,0,1,1
105867,大龍騰,2018-01-24,365,0,1.2,MiddleOuter,MiddleFront,2.0,0,0,0
106021,瑩然英峻,2018-10-18,105,1,1.65,Inner,MiddleLate,3.0,0,0,0
106022,瑩然英峻,2018-10-01,58,0,1.4,Inner,MiddleLate,1.0,0,0,0
106023,瑩然英峻,2018-09-09,26,0,1.4,MiddleOuter,MiddleLate,1.0,0,0,0
106024,瑩然英峻,2018-07-15,802,0,1.4,MiddleOuter,Late,3.0,0,0,0
106025,瑩然英峻,2018-06-24,746,0,1.4,Outer,Late,2.0,0,0,0
106026,瑩然英峻,2018-05-27,681,0,1.4,MiddleInner,MiddleLate,3.0,0,0,0
106027,瑩然英峻,2018-05-06,627,0,1.4,MiddleOuter,Late,4.0,0,0,0
106028,瑩然英峻,2018-01-21,359,0,1.4,MiddleInner,Late,1.0,0,0,0
106077,小島怡情,2018-12-05,233,1,1.65,MiddleInner,MiddleFront,5.0,1,1,1
106078,小島怡情,2018-11-21,196,1,1.65,MiddleInner,MiddleLate,4.0,0,0,0
106079,小島怡情,2018-10-24,121,1,1.65,Inner,MiddleFront,1.0,0,0,0
106080,小島怡情,2018-10-03,67,1,1.65,Inner,MiddleFront,6.0,0,0,0
106081,小島怡情,2018-09-05,15,1,1.65,MiddleOuter,Late,2.0,0,0,0
106082,小島怡情,2018-06-27,755,1,1.65,Outer,Pace,2.0,0,0,0
106083,小島怡情,2018-05-16,653,1,1.65,Inner,MiddleLate,1.0,0,0,0
106084,小島怡情,2018-04-25,601,1,1.65,Inner,MiddleFront,1.0,0,0,0
106085,小島怡情,2018-04-11,559,1,1.65,MiddleInner,MiddleFront,5.0,0,0,0
106086,小島怡情,2018-03-21,514,1,1.65,Outer,MiddleLate,3.0,0,0,0
106139,事勝意,2018-12-23,279,0,2.0,Inner,Pace,1.0,0,1,1
106140,事勝意,2018-12-05,235,1,1.8,MiddleOuter,Pace,2.0,0,0,0
106141,事勝意,2018-10-24,120,1,2.2,Inner,Pace,2.0,1,1,1
106142,事勝意,2018-10-03,66,1,1.8,Inner,MiddleFront,2.0,0,0,0
106143,事勝意,2018-05-06,629,0,2.0,MiddleOuter,Pace,3.0,0,0,0
106144,事勝意,2018-04-25,597,1,2.2,Inner,Pace,1.0,0,1,1
106145,事勝意,2018-03-18,505,0,2.0,MiddleOuter,Pace,2.0,0,1,1
106146,事勝意,2018-02-25,456,0,1.4,Inner,MiddleLate,3.0,0,0,0
106147,事勝意,2018-01-13,340,0,2.2,Outer,Pace,2.0,1,1,1
106186,合作愉快,2018-12-12,247,1,1.2,Inner,Pace,2.0,0,0,0
106187,合作愉快,2018-11-21,194,1,1.2,MiddleOuter,MiddleFront,3.0,0,0,0
106188,合作愉快,2018-10-31,140,0,1.2,Inner,MiddleFront,1.0,0,0,0
106189,合作愉快,2018-10-10,86,1,1.0,Outer,Late,8.0,0,0,0
106190,合作愉快,2018-06-27,758,1,1.2,MiddleInner,Pace,1.0,0,0,0
106191,合作愉快,2018-06-06,711,1,1.0,MiddleOuter,MiddleFront,3.0,0,0,0
106192,合作愉快,2018-05-09,639,1,1.2,Inner,Pace,1.0,0,0,1
106193,合作愉快,2018-04-25,600,1,1.0,Outer,Late,3.0,0,0,0
106194,合作愉快,2018-02-25,451,0,1.2,MiddleInner,MiddleLate,1.0,0,0,0
106249,醒蹄飛,2018-12-16,264,0,1.4,Outer,Pace,2.0,0,0,0
106250,醒蹄飛,2018-11-18,183,0,1.65,Inner,Pace,5.0,0,0,0
106251,醒蹄飛,2018-11-04,154,0,1.4,Outer,MiddleLate,3.0,0,0,0
106253,醒蹄飛,2018-09-22,42,0,1.2,MiddleOuter,MiddleFront,4.0,0,0,0
106254,醒蹄飛,2018-09-12,34,1,1.0,Inner,Pace,1.0,0,0,0
106349,皇龍大將,2018-11-04,154,0,1.4,MiddleOuter,Late,2.0,1,1,1
106350,皇龍大將,2018-10-01,64,0,1.2,Outer,Late,2.0,0,0,1
106351,皇龍大將,2018-09-02,10,0,1.4,Inner,MiddleFront,1.0,0,0,0
106352,皇龍大將,2018-07-15,807,0,1.4,Outer,Late,6.0,0,0,0
106353,皇龍大將,2018-07-01,766,0,1.2,Outer,Late,1.0,0,1,1
106354,皇龍大將,2018-05-27,686,0,1.4,Inner,MiddleLate,1.0,0,0,0
106355,皇龍大將,2018-04-15,575,0,1.2,Outer,Late,5.0,0,0,1
106356,皇龍大將,2018-03-18,510,0,1.2,Outer,Late,2.0,0,0,1
106425,開心有你,2018-12-19,272,0,1.2,MiddleInner,Late,1.0,0,0,0
106426,開心有你,2018-12-05,232,1,1.2,Inner,MiddleLate,1.0,0,0,0
106427,開心有你,2018-11-21,198,1,1.2,Outer,MiddleLate,2.0,0,0,0
106428,開心有你,2018-11-07,161,1,1.2,MiddleOuter,Pace,2.0,0,0,0
106430,開心有你,2018-07-04,775,1,1.2,MiddleInner,MiddleFront,1.0,0,0,1
106431,開心有你,2018-04-29,607,0,1.2,Inner,MiddleFront,1.0,0,0,0
106432,開心有你,2018-04-11,565,1,1.2,MiddleInner,MiddleFront,3.0,0,0,0
106433,開心有你,2018-02-28,465,0,1.2,Inner,Late,1.0,0,0,1
106434,開心有你,2018-02-10,418,0,1.2,Outer,MiddleFront,3.0,0,0,0
106435,開心有你,2018-01-21,361,0,1.2,MiddleInner,Pace,2.0,0,0,0
106461,勇霸神駒,2018-12-29,300,0,1.4,Inner,Pace,1.0,0,0,0
106462,勇霸神駒,2018-11-25,208,0,1.4,MiddleInner,MiddleFront,4.0,0,0,0
106463,勇霸神駒,2018-10-28,133,1,1.65,Inner,MiddleFront,2.0,0,0,0
106464,勇霸神駒,2018-09-12,36,1,1.65,Outer,MiddleFront,3.0,0,0,1
106465,勇霸神駒,2018-09-05,18,1,1.2,MiddleOuter,MiddleLate,3.0,0,0,0
106466,勇霸神駒,2018-07-15,807,0,1.4,MiddleInner,MiddleFront,5.0,0,0,0
106467,勇霸神駒,2018-06-24,750,0,1.2,MiddleInner,MiddleLate,3.0,0,0,0
106468,勇霸神駒,2018-05-23,674,1,1.2,MiddleOuter,MiddleLate,2.0,0,0,0
106469,勇霸神駒,2018-04-02,544,0,1.4,MiddleOuter,Pace,1.0,0,0,1
106470,勇霸神駒,2018-03-03,468,0,1.4,MiddleOuter,Pace,1.0,0,1,1
106625,美麗鉅星,2018-10-31,139,0,1.65,Inner,MiddleFront,2.0,0,0,0
106626,美麗鉅星,2018-10-13,99,0,1.2,MiddleOuter,Pace,3.0,0,0,0
106627,美麗鉅星,2018-05-02,616,0,1.65,MiddleOuter,Pace,2.0,0,0,0
106628,美麗鉅星,2018-03-11,486,0,1.65,Inner,Pace,1.0,1,1,1
106629,美麗鉅星,2018-02-21,446,1,1.65,Outer,Pace,1.0,0,0,0
106630,美麗鉅星,2018-01-31,387,1,1.65,Inner,MiddleFront,3.0,0,0,0
106631,美麗鉅星,2018-01-13,343,0,1.65,MiddleOuter,Pace,2.0,0,1,1
106671,潮州小子,2018-12-16,259,0,1.6,MiddleInner,MiddleLate,1.0,0,0,0
106672,潮州小子,2018-11-21,196,1,1.65,MiddleInner,Late,1.0,0,1,1
106673,潮州小子,2018-11-04,147,0,1.6,Inner,MiddleFront,1.0,1,1,1
106674,潮州小子,2018-10-07,73,0,1.8,MiddleInner,Pace,2.0,0,0,1
106675,潮州小子,2018-09-26,48,1,1.8,Inner,MiddleLate,2.0,0,1,1
106676,潮州小子,2018-09-09,22,0,1.4,Outer,Late,1.0,0,1,1
106677,潮州小子,2018-06-16,736,0,1.6,Outer,Late,4.0,0,0,0
106678,潮州小子,2018-06-03,695,0,1.4,Inner,MiddleLate,1.0,0,0,0
106679,潮州小子,2018-05-12,643,0,1.4,MiddleInner,MiddleLate,2.0,0,0,0
106680,潮州小子,2018-02-25,450,0,1.2,Inner,Late,1.0,0,0,0
106742,快樂神駒,2018-10-24,120,1,2.2,MiddleInner,Pace,3.0,0,0,0
106743,快樂神駒,2018-09-22,43,0,1.8,Outer,MiddleLate,5.0,0,1,1
106744,快樂神駒,2018-09-05,17,1,1.65,Inner,MiddleFront,2.0,0,1,1
106745,快樂神駒,2018-07-01,762,0,2.0,Inner,Pace,1.0,0,0,0
106746,快樂神駒,2018-05-30,688,0,1.8,Outer,Pace,2.0,1,1,1
106747,快樂神駒,2018-05-20,658,0,2.2,MiddleOuter,Pace,3.0,0,0,0
106748,快樂神駒,2018-04-18,579,1,2.2,MiddleOuter,MiddleFront,2.0,0,0,0
106749,快樂神駒,2018-03-25,523,0,2.0,MiddleOuter,Pace,3.0,0,0,0
107068,金碧光芒,2018-12-16,254,0,2.2,MiddleInner,MiddleFront,2.0,0,0,0
107069,金碧光芒,2018-12-02,217,0,1.8,Inner,MiddleFront,2.0,0,0,0
107070,金碧光芒,2018-11-10,163,0,2.0,Inner,Pace,2.0,0,1,1
107071,金碧光芒,2018-10-28,127,1,2.2,MiddleOuter,Late,5.0,0,0,0
107072,金碧光芒,2018-10-10,85,1,1.65,Outer,Late,5.0,0,0,0
107073,金碧光芒,2018-09-22,41,0,1.4,MiddleOuter,MiddleFront,2.0,0,0,0
107074,金碧光芒,2018-06-24,742,0,2.0,Inner,Pace,1.0,0,0,0
107075,金碧光芒,2018-05-12,641,0,2.2,Outer,MiddleFront,1.0,1,1,1
107076,金碧光芒,2018-04-18,578,1,1.8,Inner,Pace,1.0,0,0,0
107077,金碧光芒,2018-03-21,512,1,2.2,MiddleOuter,Pace,2.0,0,1,1
107078,金碧光芒,2018-02-14,419,1,1.8,MiddleOuter,MiddleLate,4.0,0,0,0
107155,金剛秀,2018-11-21,192,1,1.0,MiddleInner,MiddleLate,2.0,0,0,0
107156,金剛秀,2018-10-31,138,0,1.2,MiddleOuter,MiddleLate,2.0,0,0,0
107157,金剛秀,2018-10-24,122,1,1.2,MiddleOuter,MiddleLate,3.0,0,0,0
107158,金剛秀,2018-09-26,47,1,1.0,MiddleOuter,Late,1.0,0,1,1
107160,金剛秀,2018-02-14,420,1,1.2,MiddleInner,MiddleLate,2.0,0,0,0
107161,金剛秀,2018-01-10,330,1,1.2,Inner,MiddleFront,1.0,0,0,0
107267,鑽飾飛龍,2018-06-10,720,0,1.2,MiddleOuter,Late,5.0,0,0,0
107268,鑽飾飛龍,2018-04-29,605,0,1.6,Inner,MiddleFront,2.0,0,0,0
107269,鑽飾飛龍,2018-04-02,546,0,1.6,MiddleOuter,MiddleLate,4.0,0,0,0
107270,鑽飾飛龍,2018-03-11,493,0,1.6,Outer,Pace,2.0,0,0,0
107271,鑽飾飛龍,2018-02-10,411,0,1.6,Inner,MiddleFront,2.0,0,1,1
107272,鑽飾飛龍,2018-01-21,357,0,1.4,Outer,Late,7.0,0,0,0
107318,開心駿馬,2018-11-14,179,1,1.8,MiddleOuter,Pace,2.0,0,0,0
107319,開心駿馬,2018-10-10,90,1,1.65,MiddleOuter,MiddleFront,4.0,0,0,0
107320,開心駿馬,2018-09-26,51,1,1.65,MiddleInner,Pace,1.0,0,0,0
107321,開心駿馬,2018-09-05,17,1,1.65,MiddleInner,Late,2.0,0,0,0
107322,開心駿馬,2018-07-11,793,1,1.8,MiddleOuter,Pace,2.0,0,0,0
107323,開心駿馬,2018-06-27,759,1,1.65,Inner,MiddleFront,1.0,0,0,0
107324,開心駿馬,2018-05-16,657,1,1.65,Inner,MiddleFront,2.0,0,0,0
107325,開心駿馬,2018-04-11,563,1,1.65,Outer,Pace,1.0,0,0,0
107326,開心駿馬,2018-03-07,483,1,1.65,Outer,MiddleFront,3.0,0,0,0
107376,航天勇將,2018-11-28,209,1,1.2,Outer,Late,2.0,0,0,0
107377,航天勇將,2018-11-14,176,1,1.2,MiddleOuter,MiddleFront,1.0,0,0,0
107378,航天勇將,2018-10-28,129,1,1.2,MiddleOuter,Pace,2.0,0,0,0
107379,航天勇將,2018-10-18,102,1,1.2,MiddleOuter,Late,2.0,0,0,0
107381,航天勇將,2018-06-13,727,1,1.2,MiddleInner,MiddleFront,3.0,0,0,0
107382,航天勇將,2018-05-30,690,0,1.2,MiddleInner,Late,1.0,0,0,0
107383,航天勇將,2018-05-12,643,0,1.4,Outer,Pace,1.0,0,0,0
107399,全勝姿態,2018-12-19,269,0,1.2,Outer,MiddleLate,3.0,0,0,0
107400,全勝姿態,2018-12-05,233,1,1.65,Outer,MiddleLate,9.0,0,0,0
107401,全勝姿態,2018-10-28,130,1,1.65,Outer,MiddleLate,6.0,0,0,0
107402,全勝姿態,2018-10-10,87,1,1.2,Outer,Late,2.0,0,0,0
107403,全勝姿態,2018-10-03,69,1,1.2,MiddleOuter,MiddleFront,3.0,0,0,0
107404,全勝姿態,2018-07-04,772,1,1.2,Inner,MiddleFront,3.0,0,0,0
107405,全勝姿態,2018-06-13,726,1,1.2,Outer,MiddleFront,2.0,0,0,0
107406,全勝姿態,2018-06-06,710,1,1.2,MiddleOuter,Pace,2.0,0,1,1
107407,全勝姿態,2018-05-09,632,1,1.2,MiddleOuter,Pace,1.0,1,1,1
107408,全勝姿態,2018-03-21,517,1,1.65,MiddleInner,Pace,2.0,0,0,0
107450,和諧小子,2018-10-24,125,1,1.2,Outer,Pace,1.0,0,0,0
107451,和諧小子,2018-09-12,34,1,1.0,MiddleInner,MiddleFront,2.0,0,0,0
107452,和諧小子,2018-07-04,775,1,1.2,Outer,Pace,2.0,0,0,0
107453,和諧小子,2018-06-10,720,0,1.2,Inner,Pace,1.0,0,0,1
107454,和諧小子,2018-05-20,666,0,1.2,MiddleOuter,Pace,1.0,0,1,1
107455,和諧小子,2018-05-09,636,1,1.2,Outer,MiddleFront,2.0,0,0,0
107456,和諧小子,2018-04-18,582,1,1.2,MiddleInner,Pace,2.0,0,0,0
107476,閃電王,2018-11-28,213,1,2.2,MiddleInner,Pace,5.0,0,0,0
107477,閃電王,2018-11-10,168,0,1.8,MiddleInner,Pace,2.0,0,0,0
107478,閃電王,2018-10-13,92,0,1.8,Inner,MiddleLate,1.0,0,0,1
107479,閃電王,2018-10-03,66,1,1.8,Inner,MiddleFront,1.0,0,0,0
107480,閃電王,2018-09-05,17,1,1.65,Outer,Late,1.0,0,0,0
107481,閃電王,2018-07-11,793,1,1.8,Inner,Pace,2.0,0,0,0
107482,閃電王,2018-06-06,706,1,2.2,Inner,Pace,1.0,0,1,1
107483,閃電王,2018-05-16,656,1,1.8,Outer,Pace,1.0,0,0,1
